epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,1614.43,0.91745,0.82484,1.10739,0.8065,0.65736,0.76426,0.42816,1.61153,1.44849,1.59558,0.000637437,0.000637437,0.000637437
101,1626.4,0.89302,0.81446,1.09002,0.69526,0.7219,0.76562,0.40108,1.74496,1.55017,1.70658,0.00063125,0.00063125,0.00063125
102,1638.92,0.89201,0.83194,1.09628,0.69895,0.72129,0.77553,0.38671,1.74489,1.52104,1.7756,0.000625062,0.000625062,0.000625062
103,1650.94,0.86962,0.82324,1.08733,0.80633,0.64172,0.71311,0.41344,1.72176,1.57929,1.82005,0.000618875,0.000618875,0.000618875
104,1661.95,0.89876,0.82074,1.0859,0.73431,0.6485,0.71563,0.43664,1.72945,1.51523,1.82127,0.000612687,0.000612687,0.000612687
105,1674.17,0.8646,0.81754,1.08665,0.79933,0.7319,0.78928,0.4427,1.72513,1.43408,1.73981,0.0006065,0.0006065,0.0006065
106,1685.41,0.95296,0.97835,1.14386,0.79988,0.72917,0.79366,0.44325,1.7367,1.36094,1.70237,0.000600313,0.000600313,0.000600313
107,1697.1,0.86148,0.84636,1.07655,0.7944,0.7063,0.79685,0.46201,1.67841,1.3861,1.5951,0.000594125,0.000594125,0.000594125
108,1708.49,0.84577,0.80524,1.07397,0.75658,0.74184,0.80027,0.49759,1.63781,1.44777,1.56583,0.000587938,0.000587938,0.000587938
109,1720.18,0.88152,0.83873,1.09959,0.77376,0.69329,0.79801,0.49258,1.57999,1.47822,1.55215,0.00058175,0.00058175,0.00058175
110,1730.69,0.89536,0.8337,1.08471,0.75659,0.71759,0.79341,0.46735,1.57134,1.3561,1.5931,0.000575563,0.000575563,0.000575563
111,1743,0.92317,0.8254,1.09294,0.74689,0.71729,0.79293,0.45883,1.66697,1.36811,1.69609,0.000569375,0.000569375,0.000569375
112,1754.73,0.9028,0.8282,1.09373,0.72961,0.72917,0.76247,0.41197,1.6452,1.35804,1.7018,0.000563187,0.000563187,0.000563187
113,1766.66,0.83649,0.79244,1.06514,0.77693,0.7355,0.76887,0.43092,1.63001,1.40913,1.69729,0.000557,0.000557,0.000557
114,1778.95,0.86644,0.79136,1.08909,0.7916,0.74474,0.80816,0.49717,1.64186,1.47072,1.75992,0.000550813,0.000550813,0.000550813
115,1790.51,0.85532,0.76986,1.04861,0.78883,0.74654,0.79038,0.43357,1.69501,1.47341,1.80915,0.000544625,0.000544625,0.000544625
116,1803.99,0.85018,0.80127,1.06746,0.78027,0.7159,0.73614,0.36842,1.77003,1.45047,1.83794,0.000538438,0.000538438,0.000538438
117,1815.62,0.77594,0.69963,1.05506,0.83556,0.67682,0.72888,0.33918,1.77757,1.45747,1.83589,0.00053225,0.00053225,0.00053225
118,1828.13,0.81954,0.77822,1.04662,0.82141,0.64583,0.71004,0.3563,1.79258,1.5327,1.86569,0.000526063,0.000526063,0.000526063
119,1840.38,0.77503,0.7462,1.04307,0.8074,0.64583,0.6679,0.40006,1.73777,1.53248,1.82321,0.000519875,0.000519875,0.000519875
120,1852.21,0.81256,0.79609,1.0632,0.79611,0.72917,0.75306,0.42223,1.58635,1.55794,1.66639,0.000513688,0.000513688,0.000513688
121,1863.62,0.78272,0.7297,1.02673,0.78925,0.72917,0.7448,0.44931,1.54853,1.6295,1.62773,0.0005075,0.0005075,0.0005075
122,1876.14,0.86389,0.8272,1.08128,0.78294,0.72917,0.7626,0.4671,1.5178,1.62071,1.6198,0.000501313,0.000501313,0.000501313
123,1888.44,0.75974,0.66633,1.00961,0.7948,0.72917,0.7514,0.4454,1.47736,1.63782,1.62561,0.000495125,0.000495125,0.000495125
124,1899.18,0.78404,0.75499,1.04231,0.81051,0.72917,0.74762,0.43476,1.50451,1.59761,1.62356,0.000488938,0.000488938,0.000488938
125,1911.43,0.77188,0.73207,1.03516,0.82232,0.7097,0.74955,0.45156,1.53524,1.56937,1.61671,0.00048275,0.00048275,0.00048275
126,1922.75,0.79223,0.70104,1.0664,0.7996,0.70564,0.74933,0.45174,1.52979,1.54625,1.61244,0.000476562,0.000476562,0.000476562
127,1934.75,0.82153,0.76164,1.06262,0.78393,0.7228,0.77427,0.45376,1.54085,1.5008,1.6242,0.000470375,0.000470375,0.000470375
