epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,2758.65,0.92971,0.90203,1.17488,0.94827,0.65859,0.83968,0.57743,1.14698,0.81325,1.28909,0.000755,0.000755,0.000755
102,2782.42,0.87449,0.81859,1.13882,0.89277,0.69167,0.83502,0.53408,1.28813,0.80533,1.39827,0.00075005,0.00075005,0.00075005
103,2805.47,0.94129,0.88208,1.1623,0.80288,0.68434,0.76432,0.54374,1.21104,0.8103,1.38313,0.0007451,0.0007451,0.0007451
104,2828.27,0.94616,0.89456,1.18733,0.789,0.72716,0.76209,0.56424,1.23652,0.81985,1.38803,0.00074015,0.00074015,0.00074015
105,2851.17,0.87068,0.84479,1.15601,0.8569,0.66395,0.77171,0.56282,1.19401,0.84484,1.33294,0.0007352,0.0007352,0.0007352
106,2874.86,0.91419,0.82515,1.14741,0.79179,0.65,0.74394,0.5461,1.17499,0.90666,1.34155,0.00073025,0.00073025,0.00073025
107,2898.28,0.93111,0.8388,1.16413,0.83915,0.66859,0.75883,0.58486,1.09105,0.84668,1.31183,0.0007253,0.0007253,0.0007253
108,2921.13,1.03804,0.96967,1.23818,0.86238,0.70456,0.73944,0.57378,1.08167,0.81633,1.30659,0.00072035,0.00072035,0.00072035
109,2944.61,0.95515,0.88452,1.19654,0.89045,0.70387,0.81125,0.55262,1.20622,0.80451,1.3891,0.0007154,0.0007154,0.0007154
110,2967.9,0.88405,0.78039,1.12585,0.84517,0.80883,0.87779,0.54,1.1928,0.81083,1.35648,0.00071045,0.00071045,0.00071045
111,2991.42,0.93359,0.91978,1.17171,0.90865,0.85731,0.88248,0.55972,1.12068,0.79768,1.27981,0.0007055,0.0007055,0.0007055
112,3024.03,0.91358,0.81766,1.16221,0.93873,0.82464,0.87799,0.57762,1.1708,0.79485,1.31854,0.00070055,0.00070055,0.00070055
113,3062,0.94277,0.89355,1.17839,0.86337,0.81432,0.86541,0.55652,1.12672,0.76335,1.29966,0.0006956,0.0006956,0.0006956
114,3099.63,0.91369,0.85739,1.17643,0.97444,0.81408,0.87799,0.57819,1.15118,0.74515,1.3197,0.00069065,0.00069065,0.00069065
115,3136.91,0.88528,0.85101,1.14469,0.96967,0.84955,0.87619,0.57743,1.20691,0.73651,1.34021,0.0006857,0.0006857,0.0006857
