epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,521.284,0.80456,0.67504,1.0287,0.81819,0.65488,0.7361,0.50895,1.60569,1.53747,1.65619,0.000637437,0.000637437,0.000637437
101,524.532,0.77316,0.66133,1.04239,0.78455,0.65826,0.73659,0.50381,1.57647,1.59349,1.65722,0.00063125,0.00063125,0.00063125
102,527.679,0.75092,0.6385,1.00043,0.79598,0.66063,0.74606,0.47939,1.74472,1.63515,1.82606,0.000625062,0.000625062,0.000625062
103,530.983,0.74638,0.66414,1.01621,0.81894,0.66159,0.74666,0.45135,1.88999,1.65264,2.02992,0.000618875,0.000618875,0.000618875
104,534.179,0.76547,0.64852,1.03269,0.78421,0.64583,0.66854,0.4387,1.7177,1.60976,1.87122,0.000612687,0.000612687,0.000612687
105,537.333,0.69952,0.62703,1.00347,0.78001,0.64583,0.66048,0.43287,1.68878,1.6492,1.79845,0.0006065,0.0006065,0.0006065
106,540.511,0.70167,0.61056,0.99134,0.75257,0.64583,0.71371,0.51779,1.55474,1.69361,1.66729,0.000600313,0.000600313,0.000600313
107,543.747,0.79658,0.71807,1.02894,0.78703,0.65811,0.73445,0.52613,1.46022,1.68221,1.60183,0.000594125,0.000594125,0.000594125
108,546.903,0.74853,0.6332,1.01209,0.92226,0.65556,0.73544,0.51876,1.43916,1.66918,1.64785,0.000587938,0.000587938,0.000587938
109,550.002,0.77154,0.66908,1.02277,0.93831,0.65056,0.73597,0.50819,1.49822,1.68374,1.67988,0.00058175,0.00058175,0.00058175
110,553.246,0.67533,0.57404,0.96663,0.84654,0.64583,0.73275,0.49617,1.50751,1.64128,1.64163,0.000575563,0.000575563,0.000575563
111,556.434,0.71066,0.67462,0.9898,0.84525,0.64583,0.72578,0.48114,1.55365,1.76173,1.68005,0.000569375,0.000569375,0.000569375
112,559.766,0.65213,0.55677,0.9838,0.83904,0.65023,0.74271,0.48546,1.51938,1.6344,1.6668,0.000563187,0.000563187,0.000563187
113,563.118,0.68389,0.57496,0.96265,0.84748,0.65229,0.73408,0.47833,1.53634,1.67811,1.67033,0.000557,0.000557,0.000557
114,566.236,0.6837,0.604,0.95899,0.85968,0.65216,0.74331,0.47799,1.60348,1.7439,1.73675,0.000550813,0.000550813,0.000550813
115,569.422,0.69186,0.63033,0.99772,0.82119,0.65153,0.74258,0.47395,1.56053,1.64119,1.68159,0.000544625,0.000544625,0.000544625
116,572.541,0.65012,0.55878,0.96392,0.64763,0.71147,0.74431,0.48965,1.47608,1.64083,1.62731,0.000538438,0.000538438,0.000538438
117,575.594,0.64171,0.5762,0.96794,0.84065,0.56635,0.74456,0.50703,1.4949,1.72105,1.63729,0.00053225,0.00053225,0.00053225
118,578.721,0.71829,0.58461,0.98739,0.76585,0.64393,0.74554,0.49849,1.52389,1.73239,1.60229,0.000526063,0.000526063,0.000526063
119,581.963,0.66582,0.55715,0.9691,0.77934,0.64968,0.74911,0.50176,1.437,1.63991,1.52822,0.000519875,0.000519875,0.000519875
120,585.326,0.64141,0.57779,0.96195,0.79617,0.6508,0.76951,0.51671,1.46527,1.6093,1.51748,0.000513688,0.000513688,0.000513688
121,588.395,0.65904,0.58751,0.97452,0.80005,0.65022,0.77393,0.51231,1.56782,1.61622,1.56638,0.0005075,0.0005075,0.0005075
122,591.5,0.70129,0.62116,0.98881,0.81319,0.64932,0.77813,0.48426,1.57497,1.50045,1.54114,0.000501313,0.000501313,0.000501313
123,594.61,0.68055,0.57528,0.97293,0.85613,0.64913,0.76162,0.47313,1.61234,1.51113,1.56204,0.000495125,0.000495125,0.000495125
124,597.697,0.68047,0.59657,0.97142,0.88906,0.63724,0.67134,0.46666,1.61478,1.53193,1.58034,0.000488938,0.000488938,0.000488938
125,601.472,0.68685,0.60235,1.00536,0.80728,0.64364,0.68058,0.46819,1.67806,1.66119,1.65237,0.00048275,0.00048275,0.00048275
126,604.666,0.69136,0.60498,0.98005,0.80255,0.64583,0.66935,0.46147,1.68731,1.86668,1.72625,0.000476562,0.000476562,0.000476562
127,607.835,0.6069,0.50741,0.93945,0.78952,0.6356,0.70162,0.48354,1.67807,1.8713,1.75357,0.000470375,0.000470375,0.000470375
128,610.894,0.67737,0.58728,0.99292,0.76704,0.63993,0.69644,0.4633,1.61011,1.68233,1.73674,0.000464188,0.000464188,0.000464188
129,614.007,0.66471,0.59701,0.97487,0.76851,0.64583,0.68371,0.46324,1.6325,1.68141,1.77393,0.000458,0.000458,0.000458
