epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,2775.12,0.75193,0.69529,1.04423,0.77154,0.64342,0.73208,0.45054,1.32374,1.19081,1.56905,0.000396125,0.000396125,0.000396125
140,2788.94,0.77989,0.77249,1.09361,0.80918,0.63533,0.7306,0.42721,1.3704,1.28769,1.61736,0.000389938,0.000389938,0.000389938
141,2806.58,0.72879,0.67744,1.06045,0.63545,0.71941,0.68701,0.40368,1.5565,1.38749,1.74792,0.00038375,0.00038375,0.00038375
142,2819.67,0.77818,0.72133,1.06632,0.85172,0.49311,0.61078,0.39683,1.60598,1.32723,1.77,0.000377563,0.000377563,0.000377563
143,2833.12,0.74193,0.72719,1.09099,0.71227,0.64176,0.65245,0.40363,1.72774,1.3065,1.84158,0.000371375,0.000371375,0.000371375
144,2846.53,0.74828,0.7317,1.07965,0.71973,0.64583,0.65349,0.42,1.76319,1.30188,1.82445,0.000365188,0.000365188,0.000365188
145,2866.51,0.78476,0.78605,1.09601,0.73565,0.64583,0.65468,0.43188,1.70581,1.3263,1.73498,0.000359,0.000359,0.000359
146,2882.14,0.69699,0.63347,1.02658,0.82126,0.72917,0.70222,0.41839,1.69664,1.30704,1.71687,0.000352812,0.000352812,0.000352812
147,2899.71,0.78015,0.7377,1.07542,0.81443,0.72917,0.70345,0.3998,1.65021,1.29109,1.75215,0.000346625,0.000346625,0.000346625
148,2913.71,0.72631,0.70789,1.05084,0.81013,0.72917,0.70219,0.3954,1.64279,1.33533,1.77435,0.000340438,0.000340438,0.000340438
149,2927.91,0.77196,0.76031,1.0669,0.80524,0.72917,0.70986,0.37781,1.64314,1.3166,1.8297,0.00033425,0.00033425,0.00033425
150,2942.43,0.701,0.65677,1.02592,0.81052,0.72917,0.72389,0.37922,1.73151,1.36978,1.87862,0.000328063,0.000328063,0.000328063
151,2956.95,0.70791,0.6925,1.01675,0.82744,0.72917,0.73695,0.39607,1.88559,1.40447,1.95535,0.000321875,0.000321875,0.000321875
152,2978.73,0.66445,0.61969,1.03463,0.83228,0.72917,0.73599,0.39515,1.81401,1.34271,1.89822,0.000315687,0.000315687,0.000315687
153,3001.12,0.69824,0.66111,1.04816,0.82905,0.72917,0.72769,0.36905,1.61749,1.20802,1.78691,0.0003095,0.0003095,0.0003095
154,3019.43,0.6941,0.64693,1.01955,0.8236,0.72917,0.72673,0.37229,1.59923,1.19182,1.77376,0.000303313,0.000303313,0.000303313
155,3038.58,0.66833,0.62574,1.02769,0.80337,0.72917,0.74128,0.40972,1.55869,1.16516,1.70132,0.000297125,0.000297125,0.000297125
156,3051.61,0.66489,0.69013,1.02362,0.81065,0.72265,0.73194,0.40972,1.55731,1.21335,1.68111,0.000290937,0.000290937,0.000290937
